ceremony_number,year,date,url,category,winner,nominees
11,1939,"February 23, 1939",https://en.wikipedia.org/wiki/11th_Academy_Awards,Best Music (Song),"""Thanks for the Memory"" from The Big Broadcast of 1938","""Always and Always"" from Mannequin | ""Change Partners"" from Carefree | ""The Cowboy and the Lady"" from The Cowboy and the Lady | ""Dust"" from Under Western Stars | ""Jeepers Creepers"" from Going Places | ""Merrily We Live"" from Merrily We Live | ""A Mist Over the Moon"" from The Lady Objects | ""My Own"" from That Certain Age | ""Now It Can Be Told"" from Alexander's Ragtime Band"
11,1939,"February 23, 1939",https://en.wikipedia.org/wiki/11th_Academy_Awards,Best Sound Recording,The Cowboy and the Lady,Army Girl | Four Daughters | If I Were King | Merrily We Live | Suez | Sweethearts | That Certain Age | Vivacious Lady | You Can't Take It with You
11,1939,"February 23, 1939",https://en.wikipedia.org/wiki/11th_Academy_Awards,Best Art Direction,The Adventures of Robin Hood,The Adventures of Tom Sawyer | Alexander's Ragtime Band | Algiers | Carefree | The Goldwyn Follies | Holiday | If I Were King | Mad About Music | Marie Antoinette | Merrily We Live
11,1939,"February 23, 1939",https://en.wikipedia.org/wiki/11th_Academy_Awards,Best Cinematography,The Great Waltz,Algiers | Army Girl | The Buccaneer | Jezebel | Mad About Music | Merrily We Live | Suez | Vivacious Lady | You Can't Take It with You | The Young in Heart
11,1939,"February 23, 1939",https://en.wikipedia.org/wiki/11th_Academy_Awards,Best Film Editing,The Adventures of Robin Hood,Alexander's Ragtime Band | The Great Waltz | Test Pilot | You Can't Take It with You
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Outstanding Production,Gone With the Wind,"Dark Victory | Goodbye, Mr. Chips | Love Affair | Mr. Smith Goes to Washington | Ninotchka | Of Mice and Men | Stagecoach | The Wizard of Oz | Wuthering Heights"
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Directing,Victor Fleming,Sam Wood | Frank Capra | John Ford | William Wyler
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Actor,Robert Donat,Clark Gable | Laurence Olivier | Mickey Rooney | James Stewart
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Actress,Vivien Leigh,Bette Davis | Irene Dunne | Greta Garbo | Greer Garson
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Actor in a Supporting Role,Thomas Mitchell,Brian Aherne | Harry Carey | Brian Donlevy | Claude Rains
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Actress in a Supporting Role,Hattie McDaniel,Olivia de Havilland | Geraldine Fitzgerald | Edna May Oliver | Maria Ouspenskaya
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Writing (Screenplay),Gone With the Wind,"Goodbye, Mr. Chips | Mr. Smith Goes to Washington | Ninotchka | Wuthering Heights"
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Writing (Original Story),Mr. Smith Goes to Washington,Bachelor Mother | Love Affair | Ninotchka | Young Mr. Lincoln
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Short Subject (One-Reel),Busy Little Bears,Information Please | Prophet Without Honor | Sword Fishing
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Short Subject (Two-Reel),Sons of Liberty,Drunk Driving | Five Times Five
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Short Subject (Cartoon),The Ugly Duckling,Detouring America | Peace on Earth | The Pointer
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Music (Original Score),The Wizard of Oz,Dark Victory | Eternally Yours | Golden Boy | Gone With the Wind | Gulliver's Travels | The Man in the Iron Mask | Man of Conquest | Nurse Edith Cavell | Of Mice and Men | The Rains Came | Wuthering Heights
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Music (Scoring),Stagecoach,Babes in Arms | First Love | The Great Victor Herbert | The Hunchback of Notre Dame | Intermezzo | Mr. Smith Goes to Washington | Of Mice and Men | The Private Lives of Elizabeth and Essex | She Married a Cop | Swanee River | They Shall Have Music | Way Down South
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Music (Song),"""Over the Rainbow"" from The Wizard of Oz","""Faithful Forever"" from Gulliver's Travels | ""I Poured My Heart Into a Song"" from Second Fiddle | ""Wishing"" from Love Affair"
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Sound Recording,When Tomorrow Comes,"Balalaika | Gone With the Wind | Goodbye, Mr. Chips | The Great Victor Herbert | The Hunchback of Notre Dame | Man of Conquest | Mr. Smith Goes to Washington | Of Mice and Men | The Private Lives of Elizabeth and Essex | The Rains Came"
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Art Direction,Gone With the Wind,Beau Geste | Captain Fury | First Love | Love Affair | Man of Conquest | Mr. Smith Goes to Washington | The Private Lives of Elizabeth and Essex | The Rains Came | Stagecoach | The Wizard of Oz | Wuthering Heights
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Cinematography (Black-and-White),Wuthering Heights,Stagecoach
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Cinematography (Color),Gone With the Wind,The Private Lives of Elizabeth and Essex
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Film Editing,Gone With the Wind,"Goodbye, Mr. Chips | Mr. Smith Goes to Washington | The Rains Came | Stagecoach"
12,1940,"February 29, 1940",https://en.wikipedia.org/wiki/12th_Academy_Awards,Best Special Effects,The Rains Came,Gone With the Wind | Only Angels Have Wings | The Private Lives of Elizabeth and Essex | Topper Takes a Trip | Union Pacific | The Wizard of Oz
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Outstanding Production,Rebecca,"All This, and Heaven Too | Foreign Correspondent | The Grapes of Wrath | The Great Dictator | Kitty Foyle | The Letter | The Long Voyage Home | Our Town | The Philadelphia Story"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Directing,John Ford,Sam Wood | William Wyler | George Cukor | Alfred Hitchcock
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Actor,James Stewart,Charles Chaplin | Henry Fonda | Raymond Massey | Laurence Olivier
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Actress,Ginger Rogers,Bette Davis | Joan Fontaine | Katharine Hepburn | Martha Scott
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Actor in a Supporting Role,Walter Brennan,Albert Bassermann | William Gargan | Jack Oakie | James Stephenson
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Actress in a Supporting Role,Jane Darwell,Judith Anderson | Ruth Hussey | Barbara O'Neil | Marjorie Rambeau
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Writing (Original Screenplay),The Great McGinty,Angels Over Broadway | Dr. Ehrlich's Magic Bullet | Foreign Correspondent | The Great Dictator
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Writing (Screenplay),The Philadelphia Story,The Grapes of Wrath | Kitty Foyle | The Long Voyage Home | Rebecca
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Writing (Original Story),"Arise, My Love","Comrade X | Edison, the Man | My Favorite Wife | The Westerner"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Short Subject (One-Reel),Quicker'n a Wink,London Can Take It! | More About Nostradamus | Siege
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Short Subject (Two-Reel),"Teddy, the Rough Rider",Eyes of the Navy | Service with the Colors
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Short Subject (Cartoon),The Milky Way,Puss Gets the Boot | A Wild Hare
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Music (Original Score),Pinocchio,Arizona | Dark Command | The Fight for Life | The Great Dictator | The House of the Seven Gables | The Howards of Virginia | The Letter | The Long Voyage Home | The Mark of Zorro | My Favorite Wife | North West Mounted Police | One Million B.C. | Our Town | Rebecca | The Thief of Bagdad | Waterloo Bridge
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Music (Scoring),Tin Pan Alley,"Arise, My Love | Hit Parade of 1941 | Irene | Our Town | The Sea Hawk | Second Chorus | Spring Parade | Strike Up the Band"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Music (Song),"""When You Wish Upon a Star"" from Pinocchio","""Down Argentine Way"" from Down Argentine Way | ""I'd Know You Anywhere"" from You'll Find Out | ""It's a Blue World"" from Music in My Heart | ""Love of My Life"" from Second Chorus | ""Only Forever"" from Rhythm on the River | ""Our Love Affair"" from Strike Up the Band | ""Waltzing in the Clouds"" from Spring Parade | ""Who Am I?"" from Hit Parade of 1941"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Sound Recording,Strike Up the Band,Behind the News | Captain Caution | The Grapes of Wrath | The Howards of Virginia | Kitty Foyle | North West Mounted Police | Our Town | The Sea Hawk | Spring Parade | Too Many Husbands
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Art Direction (Black-and-White),Pride and Prejudice,"Arise, My Love | Arizona | The Boys from Syracuse | Dark Command | Foreign Correspondent | Lillian Russell | My Favorite Wife | My Son, My Son! | Our Town | Rebecca | The Sea Hawk | The Westerner"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Art Direction (Color),The Thief of Bagdad,Bitter Sweet | Down Argentine Way | North West Mounted Police
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Cinematography (Black-and-White),Rebecca,"Abe Lincoln in Illinois | All This, and Heaven Too | Arise, My Love | Boom Town | Foreign Correspondent | The Letter | The Long Voyage Home | Spring Parade | Waterloo Bridge"
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Cinematography (Color),The Thief of Bagdad,Bitter Sweet | The Blue Bird | Down Argentine Way | North West Mounted Police | Northwest Passage
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Film Editing,North West Mounted Police,The Grapes of Wrath | The Letter | The Long Voyage Home | Rebecca
13,1941,"February 27, 1941",https://en.wikipedia.org/wiki/13th_Academy_Awards,Best Special Effects,The Thief of Bagdad,The Blue Bird | Boom Town | The Boys from Syracuse | Dr. Cyclops | Foreign Correspondent | The Invisible Man Returns | The Long Voyage Home | One Million B.C. | Rebecca | The Sea Hawk | Swiss Family Robinson | Typhoon | Women in War
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Outstanding Motion Picture,How Green Was My Valley,Blossoms in the Dust | Citizen Kane | Here Comes Mr. Jordan | Hold Back the Dawn | The Little Foxes | The Maltese Falcon | One Foot in Heaven | Sergeant York | Suspicion
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Directing,John Ford,Orson Welles | Alexander Hall | William Wyler | Howard Hawks
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Actor,Gary Cooper,Cary Grant | Walter Huston | Robert Montgomery | Orson Welles
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Actress,Joan Fontaine,Bette Davis | Olivia de Havilland | Greer Garson | Barbara Stanwyck
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Actor in a Supporting Role,Donald Crisp,Walter Brennan | Charles Coburn | James Gleason | Sydney Greenstreet
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Actress in a Supporting Role,Mary Astor,Sara Allgood | Patricia Collinge | Teresa Wright | Margaret Wycherly
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Writing (Original Screenplay),Citizen Kane,"The Devil and Miss Jones | Sergeant York | Tall, Dark and Handsome | Tom, Dick and Harry"
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Writing (Screenplay),Here Comes Mr. Jordan,Hold Back the Dawn | How Green Was My Valley | The Little Foxes | The Maltese Falcon
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Writing (Original Story),Here Comes Mr. Jordan,Ball of Fire | The Lady Eve | Meet John Doe | Night Train to Munich
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Documentary (Short Subject),Churchill's Island,Adventure in the Bronx | Bomber: A Defense Report on Film | Christmas Under Fire | A Letter from Home | Life of a Thoroughbred | Norway in Revolt | A Place to Live | Russian Soil | Soldiers of the Sky | War Clouds in the Pacific
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Short Subject (One-Reel),Of Pups and Puzzles,Army Champions | Beauty and the Beach | Down on the Farm | Forty Boys and a Song | Kings of the Turf | Sagebrush and Silver
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Short Subject (Two-Reel),Main Street on the March!,Alive in the Deep | Forbidden Passage | The Gay Parisian | The Tanks Are Coming
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Short Subject (Cartoon),Lend a Paw,Boogie Woogie Bugle Boy of Company B | Hiawatha's Rabbit Hunt | How War Came | The Night Before Christmas | Rhapsody in Rivets | Rhythm in the Ranks | The Rookie Bear | Superman | Truant Officer Donald
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Music (Music Score of a Dramatic Picture),All That Money Can Buy,Back Street | Ball of Fire | Cheers for Miss Bishop | Citizen Kane | Dr. Jekyll and Mr. Hyde | Hold Back the Dawn | How Green Was My Valley | King of the Zombies | Ladies in Retirement | The Little Foxes | Lydia | Mercy Island | Sergeant York | So Ends Our Night | Sundown | Suspicion | Tanks a Million | That Uncertain Feeling | This Woman is Mine
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Music (Scoring of a Musical Picture),Dumbo,All-American Co-Ed | Birth of the Blues | Buck Privates | The Chocolate Soldier | Ice-Capades | The Strawberry Blonde | Sun Valley Serenade | Sunny | You'll Never Get Rich
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Music (Song),"""The Last Time I Saw Paris"" from Lady Be Good","""Baby Mine"" from Dumbo | ""Be Honest With Me"" from Ridin' on a Rainbow | ""Blues in the Night"" from Blues in the Night | ""Boogie Woogie Bugle Boy of Company B"" from Buck Privates | ""Chattanooga Choo Choo"" from Sun Valley Serenade | ""Dolores"" from Las Vegas Nights | ""Out of the Silence"" from All-American Co-ed | ""Since I Kissed My Baby Goodbye"" from You'll Never Get Rich"
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Sound Recording,That Hamilton Woman,Appointment for Love | Ball of Fire | The Chocolate Soldier | Citizen Kane | The Devil Pays Off | How Green Was My Valley | The Men in Her Life | Sergeant York | Skylark | Topper Returns
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Art Direction (Black-and-White),How Green Was My Valley,Citizen Kane | The Flame of New Orleans | Hold Back the Dawn | Ladies in Retirement | The Little Foxes | Sergeant York | The Son of Monte Cristo | Sundown | That Hamilton Woman | When Ladies Meet | Sis Hopkins
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Art Direction (Color),Blossoms in the Dust,Blood and Sand | Louisiana Purchase
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Cinematography (Black-and-White),How Green Was My Valley,The Chocolate Soldier | Citizen Kane | Dr. Jekyll and Mr. Hyde | Here Comes Mr. Jordan | Hold Back the Dawn | Sergeant York | Sun Valley Serenade | Sundown | That Hamilton Woman
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Cinematography (Color),Blood and Sand,Aloma of the South Seas | Billy the Kid | Blossoms in the Dust | Dive Bomber | Louisiana Purchase
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Film Editing,Sergeant York,Citizen Kane | Dr. Jekyll and Mr. Hyde | How Green Was My Valley | The Little Foxes
14,1942,"February 26, 1942",https://en.wikipedia.org/wiki/14th_Academy_Awards,Best Special Effects,I Wanted Wings,Aloma of the South Seas | Flight Command | The Invisible Woman | The Sea Wolf | That Hamilton Woman | Topper Returns | A Yank in the R.A.F. | Dive Bomber
